-0.91799,-0.34652,-0.89339,-0.93752,-0.0022106,-0.2061,-0.13521,0.6267,0.24052,-0.14699,-0.1302,0.12891,-0.91309,-0.91132,-0.90667,-0.075933,-0.026642,-0.2483,-0.3408,0.18318,0.010618,-0.19149,-0.44382,0.13211
-0.91733,-0.35154,-0.89339,-0.93351,0.015869,-0.21611,-0.13521,0.6267,-0.26479,-0.15545,-0.1302,0.12891,-0.91239,-0.91202,-0.90621,-0.019682,-0.019742,-0.27728,-0.3957,0.20837,-0.00074234,-0.20308,-0.4866,0.14116
-0.91715,-0.3531,-0.89339,-0.93351,-0.0022106,-0.24406,-0.13521,0.6267,-0.012136,-0.20291,-0.1302,0.12891,-0.91263,-0.91226,-0.90713,-0.019682,-0.0068571,-0.26734,-0.36568,0.20266,0.05979,-0.20213,-0.38332,0.14756
-0.91658,-0.35756,-0.88994,-0.93351,-0.0022106,-0.25423,-0.13521,0.6267,0.24052,-0.20993,-0.1302,0.12891,-0.9117,-0.91132,-0.90576,-0.019682,0.029587,-0.28579,-0.3957,0.22214,0.032364,-0.214,-0.4866,0.14756
-0.91668,-0.35983,-0.89339,-0.93351,0.015869,-0.27368,-0.13521,0.6267,-0.26479,-0.2394,-0.1302,0.15693,-0.91193,-0.91086,-0.90621,-0.047808,-0.0015201,-0.27961,-0.3957,0.20837,-0.014455,-0.2163,-0.58989,0.14116
-0.9164,-0.3624,-0.88994,-0.9295,-0.0022106,-0.28201,-0.13521,0.6267,-0.012136,-0.24321,-0.15884,0.12891,-0.9117,-0.91133,-0.90621,-0.019682,-0.0068571,-0.28777,-0.42572,0.2124,0.0049378,-0.22568,-0.58989,0.14756
-0.9163,-0.35983,-0.88994,-0.9295,0.015869,-0.27368,-0.13521,0.6267,0.24052,-0.2394,-0.15884,0.12891,-0.91123,-0.91086,-0.9053,-0.019682,0.0022538,-0.29659,-0.42572,0.22214,-0.0087753,-0.22079,-0.58989,0.14756
-0.9163,-0.35983,-0.88994,-0.9295,0.015869,-0.27368,-0.13521,0.6267,0.24052,-0.2394,-0.15884,0.12891,-0.91123,-0.91086,-0.9053,-0.019682,0.0022538,-0.29659,-0.42572,0.22214,0.018651,-0.21847,-0.4866,0.14756
-0.91565,-0.35154,-0.88994,-0.9295,-0.0022106,-0.22699,-0.13521,0.6267,-0.26479,-0.17418,-0.1302,0.12891,-0.9103,-0.90993,-0.90439,-0.019682,0.0060277,-0.26394,-0.36568,0.20266,-0.00074234,-0.20308,-0.4866,0.14116
-0.91611,-0.35642,-0.88994,-0.9295,-0.0022106,-0.24406,-0.13521,0.6267,-0.012136,-0.19041,-0.1302,0.12891,-0.91123,-0.91086,-0.90576,-0.019682,0.0022538,-0.28265,-0.3957,0.2124,0.018651,-0.2094,-0.4866,0.14756
